timestamp ba_x ba_y ba_z bg_x bg_y bg_z
357.428000 1.77527627 -0.03680419 0.16341719 -0.00007225 0.00011545 -0.00024816
357.812000 1.75106223 0.01728883 0.16157222 -0.00006471 0.00011157 -0.00024700
358.212000 1.74405562 0.03661406 0.16121540 -0.00007235 0.00011148 -0.00024879
358.588000 1.74865129 0.03643745 0.16204993 -0.00007940 0.00012064 -0.00024781
360.016000 1.68496108 0.17459166 0.15721498 -0.00005919 0.00012605 -0.00024841
360.680000 1.67218055 0.20515460 0.15644209 -0.00004573 0.00014820 -0.00024161
360.792000 1.61473365 0.22645882 0.14721508 -0.00003989 0.00015463 -0.00024472
361.484000 1.36458105 0.25317766 0.10268871 -0.00003166 0.00014050 -0.00024674
362.276000 1.92413578 0.19555068 0.20153916 -0.00003768 0.00013027 -0.00024426
362.936000 1.46604434 0.40316344 0.12840099 -0.00004849 0.00016778 -0.00024128
363.380000 1.84738411 0.17378434 0.18761510 -0.00005719 0.00017435 -0.00023750
363.708000 1.68948047 0.33991677 0.16648081 -0.00007116 0.00019141 -0.00022845
364.116000 1.55394989 0.34584345 0.14138937 -0.00007313 0.00021892 -0.00022615
365.076000 1.68847171 0.18902790 0.15861977 -0.00007899 0.00032423 -0.00021717
365.868000 1.61209661 0.16289125 0.14348209 -0.00008949 0.00029086 -0.00021114
366.160000 1.58144752 0.13623814 0.13607061 -0.00009488 0.00027655 -0.00021023
366.576000 1.52045498 0.16097741 0.12608188 -0.00009689 0.00025034 -0.00020311
366.864000 1.62859096 0.19466758 0.14731796 -0.00010203 0.00024475 -0.00020133
367.364000 1.49932433 0.17922863 0.12326083 -0.00010938 0.00023415 -0.00019975
368.096000 1.59881772 0.23577866 0.14378589 -0.00011347 0.00022698 -0.00021604
368.540000 1.52454510 0.20825409 0.12920614 -0.00011389 0.00022871 -0.00020059
369.240000 1.77955163 0.18712968 0.17481454 -0.00011741 0.00023129 -0.00019453
371.264000 1.67996357 0.16050422 0.15589764 -0.00013741 0.00026249 -0.00019386
372.628000 1.66377299 0.16402497 0.15301489 -0.00014429 0.00026187 -0.00018354
373.428000 1.63875138 0.16757248 0.14875085 -0.00016532 0.00027106 -0.00018491
373.816000 1.65791776 0.14771152 0.15100458 -0.00019445 0.00027623 -0.00017910
374.352000 1.67327329 0.14618401 0.15362458 -0.00019854 0.00028399 -0.00017639
374.824000 1.66985414 0.15665604 0.15364149 -0.00020239 0.00027536 -0.00018047
375.172000 1.67396817 0.16515262 0.15485060 -0.00019953 0.00027327 -0.00018153
375.628000 1.64633923 0.17510913 0.15060363 -0.00020234 0.00026508 -0.00017859
375.812000 1.72448405 0.19495143 0.16559245 -0.00020325 0.00026461 -0.00018072
376.536000 1.70594050 0.20756224 0.16339455 -0.00021352 0.00026788 -0.00018395
377.332000 1.68616299 0.20961101 0.15991987 -0.00021320 0.00027635 -0.00018035
378.180000 1.59926237 0.23512972 0.14638061 -0.00022292 0.00026826 -0.00017117
378.292000 1.59926277 0.23512991 0.14637728 -0.00254017 0.00135936 -0.00018765
378.516000 1.59926326 0.23512962 0.14637735 -0.00186009 0.00046837 0.00052797
379.516000 1.59926059 0.23513568 0.14637697 0.00035188 0.00065729 0.00015300
379.768000 1.59926089 0.23513525 0.14637713 -0.00117632 -0.00040158 -0.00083492
380.560000 1.59926186 0.23513061 0.14638019 -0.00146277 0.00054677 0.00066537
380.864000 1.59926151 0.23513085 0.14638038 -0.00154105 0.00072603 -0.00011196
381.644000 1.59926103 0.23513213 0.14638026 -0.00131597 0.00100287 0.00055377
382.144000 1.59925939 0.23513580 0.14637756 -0.00007731 0.00034724 0.00018502
